seller_id,avg_delivery_days,avg_score,order_count
4aba391bc3b88717ce08eb11e44937b2,16.464285714285715,3.9,30
4b0fdb526525f9890eb145bf1534640e,8.3,3.95,20
4b5f66b7adcf57f1ecc0d3c07dd6b177,13.157894736842104,4.081081081081081,38
4b9750c8ad28220fe6702d4ecb7c898f,8.950226244343892,4.351351351351352,222
4bf2f4ee540798a61f9636d12cd9cc80,13.133333333333333,4.166666666666667,30
4bfc7a4a1cf8d4d2121c27422d9e50b5,7.525,4.225,40
4c03b9dd4c11ee2cb35c96c49efc9420,10.020833333333334,4.1063829787234045,48
4c18691b6037662be2df78a765d98ab5,8.761194029850746,3.8358208955223883,67
4c2b230173bb36f9b240f2b8ac11786e,12.354651162790697,3.760932944606414,347
4c498c7345e89aebad651544829beca0,10.319148936170214,4.291666666666667,48
4c8b8048e33af2bf94f2eb547746a916,18.608695652173914,3.111111111111111,27
4d6d651bd7684af3fffabd5f08d12e5a,12.626598465473146,4.1767676767676765,397
4da0e408c99d2fdc2126dc9fce518060,8.783333333333333,4.5,60
4e06067cc08b3f41d837768d392c3ee3,9.347826086956522,4.173913043478261,46
4e17c65a516f69d023a2ae78b84f28d6,14.391891891891891,4.081081081081081,74
4e5725ba188db8252977a4f0227bd462,20.25,3.44,25
4e7c18b98d84e05cbae3ff0ff03846c2,11.566666666666666,4.144444444444445,91
4e922959ae960d389249c378d1c939f5,14.147982062780269,3.89532293986637,454
4ebdc7e6cd6102a022dadc49156d4ea8,9.696969696969697,3.787878787878788,33
5011f0d93373a4c5753adf58ca77af8d,14.666666666666666,3.5454545454545454,22
503c1de08ae81a2d86f17951b204db55,13.045454545454545,4.409090909090909,22
5058e8c1e82653974541e83690655b4a,25.935064935064936,3.0789473684210527,78
5075aaa8404020ae6aa8bf4792099b41,11.866666666666667,3.8823529411764706,23
50c9975695009e5e6473912e83a6d1da,14.647058823529411,3.985074626865672,68
5160d23075764e18e07c1f4a87fad743,8.921052631578947,4.461538461538462,39
516e7738bd8f735ac19a010ee5450d8d,8.317073170731707,4.5476190476190474,84
520b493b57809f446cb0a233bb3e25c7,6.864864864864865,4.378378378378378,74
522620dcb18a6b31cd7bdf73665113a9,14.730337078651685,3.897727272727273,180
527801b552d0077ffd170872eb49683b,12.521739130434783,4.483516483516484,92
52d76513f0c4d97f3b99570e2c94ee31,11.357142857142858,3.88,28
52f0fe436a347ddad7ed5f9aa4e27eaa,13.428571428571429,3.3043478260869565,23
52f9db5cfb423382a2fa5c9e39303202,9.681818181818182,4.173913043478261,23
530ec6109d11eaaf87999465c6afee01,10.306930693069306,4.221153846153846,104
53243585a1d6dc2643021fd1853d8905,12.94,4.075980392156863,410
5343d0649eca2a983820bfe93fc4d17e,10.809090909090909,3.614678899082569,111
537eb890efff034a88679788b647c564,8.69186046511628,4.166666666666667,174
53e4c6e0f4312d4d2107a8c9cddf45cd,11.551456310679612,4.045889101338432,525
542917da124346b47ea1ac79a93ce454,10.952380952380953,4.190476190476191,21
54965bbe3e4f07ae045b90b0b8541f52,26.234567901234566,2.9382716049382718,86
54a1852d1b8f10312c55e906355666ee,11.0935960591133,4.3431372549019605,205
55a5b51f93f2b70ea513f5a047b0262a,13.268292682926829,4.487804878048781,41
55d3daac7c404d59e51c2aa2f4dc5a23,8.357142857142858,3.9285714285714284,28
55f7a3319d80f7fdf078b8f03e6725fe,6.318181818181818,3.772727272727273,22
